Sudoku,solution
0000A00075000000DB000560C49EF00090E0F0800B000C0000C8000E6000090400A00CB0400000GF00400D10200F0E3CE00D094050000102010GE8050D000B0060004B00A000D000000030080007A490000000D00C060F0E80G200009F0000B700060F0B000005090D0063C4E700020BB000000000090GD0F0009E000600001A,1G6FA49C7582B3EDDB23156GC49EFA7894E5F78DGBA32C617AC8B23E61FDG95438A72CB649E15DGF564B7D1A28GF9E3CECFDG9435A6B7182219GE8F53D7C4BA669314B7FAE25D8CGCFDE3628BG17A49547BA5GD98C361F2E85G2CAE19FD436B7A276DFGB13C8E549GD1963C4E75A82FBBE5C81A7F2496GD3F3849E52D6BGC71A
000D0050400800AEF100709C50000000AE04B00060000000000704000003008B0090A00F8200ED00D00G00B00040009FC00B08000E0F60400006DE00CAB700005F0200G003000C0D00000D0700C00E60700C0906B0000F000B00400006F0007500G09000100E00000A00E00100050B00E01F2GC87006500030000F7B009A0800,96BD325G4F18C7AEF1837A9C5DEBG426AE24B18D67GCF359GC57F46E29A3D18B4591A73F826GEDBCD8EGC6B235417A9FC7ABG8159EDF624323F6DE49CAB715G85F628BGAE3749C1D893A5DF7G1C2BE647G4C19E6B85DAF321BDE4C23A6F98G75BDG895A41C2E36F76A79E3D1F4852BCGE41F2GC87B3659DA32C56F7BDG9A48E1
00000F000EBA050000000C0AG07FB0040E0916070050000C07D0000580000000800060FD90002000DA0000000F04010000000024008000G040507A000C6D00080806200000FC001070B0000000D900200C20BG501000E09001050000B007F0800B10A0400003020G60C00000204850B9A4G00510D00E70000D000BC000000F30,G6349FD8CEBA157215823CEAG67FB9D4BEF916G74D5283ACC7DA42B58931GE6F837B6EFD951G2C4ADA6GC38B7F24915EF9EC5124A38B67GD42517A9GEC6D3BF8E84627395GFCAD1B7GBFE8A134D9C6253C2DBG5F18A6E49791A5D46CB2E7FG835B18A946F7C3D2EG6FCEGD7321485AB9A4G3F512DB9E78C62D978BCE6AG54F31
00D800C000032F000004000000003GD1000G0E00D0A07080000EB0F04000C0000050A0E009000DGC00A2C0001304F00E0000030000006050FD070006000E84A006000C00F030001000458D00009A0730000060008G02050FE0B00A00070096C0B000060420CD1000051309AC0000004DC090085700400E0000F0000B00090000,7BD8G4CA96132FE5AF642589CEB73GD19C2G3E61DFA57B84513EB7FD482GCA963451AFE27968BDGC68A2CBD513G4F97EG9EB7348ADFC6152FDC79G16B25E84A386G95C7EF43BD21A12458DBF6C9AE73GDA7C61938GE245BFE3BF4A2G57D196C8B78AE6G425CD13F92513F9ACEB76G84DCG96D857314FAE2B4EFD123BGA895C67
C000E70F00BD0000000A08B0F000D0000D0090A50000FC0000BE002070600A0000800000092000F09000CE00A3500806A70000000F0001CD60000000000000E0000D00005000000000G009820B400670035C0F0B82EA0G090F0904C00600308100A00600D0F90007004070F8E0A00030D000000G6C0050B0GE00BA0000300F12,C618E74F9ABDG2532G9A68B3F5C1D74E3D7491A52E8GFC6BF5BEGC2D74631A984C8BAD56192E73FG91DFCEG7A354B826A7E58234BFG691CD623GFB91CD78A5E4846D3G7E519C2BAFEAG1D9823B4FC675735C1F6B82EA4GD9BF2954CAG6D73E815BA3261CD8F9E4G7194275F8EGAB6D3CD8F743EG6C1259BAGEC6BAD947358F12
0EG026070080000070900000AF000030320008000190000D001CG00A520E800064200C000010E00700000040G00F00A00FC000050300490000050001E0000CF0A0F0300090G820010G5000800600370000030A0EC005DB0F0068000FBE005A90F04B0070000000C0800005000C000F000DE6A40080010502900200D000000300,5EGF26973D84C1BA7894EB1DAF6CG23532BA58C4719GFE6DD61CGF3A52BE84796429FCA3D81BEG57E3879246G5CF1DABBFC1DGE563A74928GAD587B1E9426CF3ABFE3D5C97G826412G5D498B16FA37EC19736AGEC425DB8F4C68712FBED35A9GF54B137G2AED98C6813GB5624C79AFDECDE6A4F98B3175G297A2CED8FG56B314
C30000070009000000GD3920E000050B059010C00F003G06F02B0A0D60G00800001700000800A050904E0F0GB000000C60000000000000202F004D00000000800009000BA000000G00B0G7D0061000300E32060AD09F00480A0G08F50000200D0060010000430C0A00D57000200000B080000030FE0060000400B2E8G0600F00,C3E6FG8754B9D1A247GD3926EA81C5FBA5981BC47F2D3GE6F12BEA5D63GC4897GB176C9248FEAD539D4E8FAGB235761C6C835E719DAGB42F2F5A4DB31C76G98ED6F9234BA7581ECG58B4G7DEC612FA397E32C61ADG9F5B481ACG98F53BE4276DB26FD1G98543EC7AEGD5746F29CA83B18971A53CFEDB62G434ACB2E8G1679FD5
00B0059AFC00600054000000A0000D0E0A900BD0004500800000006000080009F0000080E0200005E00D600G000C3A00G000F00C0609000D700BAE1000000C0000D800006F002000000A70F001C00E046020000E0G0A0000007C040D0E30A050006003B050G000E8900F00E007800B06C0E392000B0F570AB00080000D00F000,83BE459AFCD162G7541G2FC8A976BD3E2A96EBD7G3451F8CDCF71G63B2E845A9F6C93D8BEA2G7415E18D694G75BC3AF2G2A4F75C3619E8BD753BAE12D8F49C6G4ED8B1A96F572GC33BGA76F521CD8E946F25C83E4G9AD17B197CG42D8E3BA65FA761D3BF54G2C9E89D4F5AE1C783GB26C8E392G41B6F57DABG528C769DAEF341
06D0705008000E008A1F0000E000590050000300000B70000C00200B00D0000000E00800B007FG0930700E04C0060010AGF2300600050D00010B02A0D0F000E0F09DC0000A00007000A0506800B00C000000000F0600D820E00C000D000FBA05070040G000096080D000AB09FE00040G0E460000000090CB005G6D0C00000000,B6D37C51982AGEF48A1FD64GE7C359B25429E38A6FGB71DC7CGE2F9B45D1836A6DE418C5B237FGA93975FED4CGA62B18AGF239B681E5CD47C18BG2A7D9F435E6FB9DCG125A8E4673G2A1546873BDEC9F4537BAEFG69CD821E86C973D241FBAG527BA41GE3C596F8DD3C8AB79FE62145G1E4685F3AD7G92CB9F5G6D2C1B48A73E
00E00BD0486910050600E914D00FB0G050G030600C00FE00D0F00005000094000000000607D403004A00F0903000E150G000A70D51800009000100400E0000F00000000270GB000002000000060C05000000010A0D00796800000E0B0040300220000080E0500030000E9600B00000010D040GA009080000801020F000760B0E,A3E2GBDF486917C5C687E914D52FBAG354G93867ACB1FE2DD1FBCA25G3E794869E251CB6F7D483AG4AD6F2983BCGE157GFB3A7ED5182C64978C1534G6E9A2DFB194865327AGBDCEFE23GDF79861CA5B4BC5F41GA2D3E796867AD8ECB9F453G122B9C7481EG5D6F3AFG7E965CB2A348D13D64BGAE19F8527C851A2DF3C476GB9E
E09A0D00008010C0C0600000E0000030000B000300D100000450F0206G0C080000000000000057007F80D0009500A00B600000A000E0000F200D80B000CA90E00G000F080670010000009A0D0F00C65000A0CB06029D4E00500700E000308000B7000E09C0500F2A0000000034107006104F7000D0A0E508AC00000000F000B0,E29A4D6GF3871BC5CD6GB781EA45F239F87BEC5329D16A4G3451F92A6GBCD87EGAB4329E8D6F571C7F8ED41C9523AG6B693CG5A7B1E42D8F251D86BFG7CA93E4DGC95F38467EB1A24BE29A7D1FG8C65381A3CBG6529D4EF756F721E4AC3B89GDB7D61E49C85G3F2A9EG5A8FB34127CD6134F7GC2DBA6E598AC2863D57EF9G4B1
071B05004600030G0D0000G000E00B0059000130002GE0060000000000000074GE6000050010200A02D000000E00C0003000C000005A0000004F0B908D0200100307600E02409GB000000000FCA00D070G02000000B03000BAF0070005G0014E0008100BD07000A00000560GB00040D200G0D203906500EF740000E000C00001,E71B25AF469CD38G2DC678G4A3EF1B5959A4B13D782GEFC6F83GEC6951DBA274GE698FD5CB17243A82D5A317GEF4C69B3B71CE42695AF8GDAC4FGB968D327E15D3576AFE12489GBC468E3GB1FCA95D271G924D5CE7B63AF8BAFC972835GD614E652814CBDF7EG9A39FE3567GBA814CD2C1GAD2839465B7EF74BDF9EA2GC38561
0FBE8906700000C5000700000082000000000CED600000000090G00000F00A0090F2010C0043D0800170600F00000E300004D85A07000B09065D04G900080F70ED000F6000000000058C0000A09F000E00A05000BE0000000009030006DCB00010400D008F0900000000100B000DACF00000F090430700E0806007205C0A00D0,AFBE893674G12DC56CD7BAF49582E1G354G12CED6A3BF7982893G517CDFE6A4B9AF2E17CGB43D586C17862BFD9A54E3G3GE4D85AF7C61B29B65D34G9E128CF7AED1B9F62385G74AC458C7BD1A29FG36EF3A65GC8BE74921DG729A34E16DCB85F124GCDA38FE956B779351E8B2G6DACF4DBCAF69543178GE28E6F472G5CBA39D1
00D800C000032F000004000000003GD1000G0E00D0A07080000EB0F04000C0000050A0E009000DGC00A2C0001304F00E0000030000006050FD070006000E84A006000C00F030001000458D00009A0730000060008G02050FE0B00A00070096C0B000060420CD1000051309AC0000004DC090085700400E0000F0000B00090000,7BD8G4CA96132FE5AF642589CEB73GD19C2G3E61DFA57B84513EB7FD482GCA963451AFE27968BDGC68A2CBD513G4F97EG9EB7348ADFC6152FDC79G16B25E84A386G95C7EF43BD21A12458DBF6C9AE73GDA7C61938GE245BFE3BF4A2G57D196C8B78AE6G425CD13F92513F9ACEB76G84DCG96D857314FAE2B4EFD123BGA895C67
00000000005090061060D05G0A72000B000A020EC68B00F100B237C0F00DA80000CDF0E00000000000000607D0000003800409AB000000EF07000000E0000AC03E0C000DB06000700D000F2000000900AG09010000000F8000000035000A0060B000000980DFE7A40807AD4020B503G000D000F090CE00005000801300A00000,C4781ABFGE5392D6196FD85G4A72CE3BD3GA429EC68B75F1E5B237C6F91DA84GG6CDF3E8A2415B979BAE56G7DCF814238214C9AB5736GDEFF73524D1EBG96AC83EFC9G8DB564217A7D46BF2A18EG395CAG5961743D2CBF8E218BEC357F9A4G6DBC21G56983DFE7A468E7AD4C21B5F3G94AD37BF29GCE86155F9G8E1364A7DCB2
068005007BAD0300000FA08B403G00C070G0900000000001C003D0000000040G00000065100400E30B0040A000800F00800600000007000201F470030E0960000002G006C0009EAF0030F9D0000000000E0A807265000000007C100000430050F0000000G0980B2D0GBE00C10000003A526900B000E1000000C050090F000006,4681C5FG7BAD239EE92FA68B413G7DC57DGB9E34F2C5A681CA53D217896EF4BG279DBC651AF4G8E33BE54GAD268C1F798CA6E19FD3G7B542G1F47823BE596ADC1842G356C7DB9EAFB53GF9DCE82A41679EDA8472651F3CGB6F7C1BEA9G43D258F3176A4EGC985B2DDGBE2FC15476893A526937B8ADE1CGF4A4C85DG93FB2E716
0000000000000625080000900040C0GEFD097E00A003B8006000000D00C0F000B3F080000E000070009C070E00650008E106000FG900AD0050000000D3B002F00F0DB0070A00000080009D04CF000GB090EBC00250008000000008000BD000A000000078E0F020040A01D040000003097600E05B4G0000D0000G0C00B00D070F,ABC4FG8397E1D62518372B956D4FCAGEFD297E6CA5G3B84165GE4A1D28CBF937B3F284DG1EAC9576DG9CA7BEF2653418E176523FG984ADCB54A816C9D3B7E2FG3F6DB5G78A2E419C821A9DE4CF765GB397EBC3A2541G8F6DGC4568F13BD97EA2C9D3G178E6FA2B542AB1DF467C58G3E9768FE95B4G321CDA4E5G3C2AB19D678F
00B0D00F0E006973908A000EF00000000000000C0000F0A80004690000A0000E00000000007B9A00005004C06A0E0FD0096E8B000FC00G15F0C20AD0490000600FD005000000300060080000D007009G000010000000B00000E7020A500CD040D80F0700E0B0G004B040C000309000EFE000A03010G0000007AC0G000260000B,52B1D8AFCE4G6973968A73BEF152C4GDGE73214CB6D9F5A8CDF4695G73A821BE841DFE62G57B9A3C7G5B94C16A3E8FD2A96E8B732FCD4G15F3C2GAD54981EB674FD9B5G7A8263EC16A38ECF4DB17529G2CG5168D94E3B7FA1BE7329A5GFCD846D89F5716ECBAG324B14GCD283795A6EFE526AF3B1DG47C8937AC4GE9826F1D5B
000B2940008C30076000E000900001B0DA5000800000000400126C7F00400EGA00C000EA60009700090080017000A06000009003010E4020000000C7G9001005010540000DB00000EF90000007050G0004000ED9F002050C02GA0700040603800304000000006A00G06C0D00800A000100001000000300CE0000000506G00208,FGEB294D1A8C36576C43EA5G9FD781B2DA57318B2E6GCF9498126C7F534BDEGA45C1GBEA682F97D3293E84F17B5DAC6G7DBG9563A1CE482FA6F8D2C7G9341BE5C1754FG23DB8E9A6EF9DA836C7152G4B3486BED9FGA2751CB2GA571CE496F38D53247GB8DCE16AF9GB6CFD9E827A543187A91624B5F3GDCE1EDFC3A546G9B278
G00000BA3068050000B090D0F0G04000000000F0000AD0130030700000C000E0D0030F800C020E00C210000B80D500009008600C00AF00740G0010A00400008D000600000E000397FE000097000C506A009A0000B00080DC8000D0C00A0000FB00000050000000C00007CA0D06E000301C0GE000D700A90FE040070F00500G00,GF7E41BA3D68C52956B19CD3F2GE47A8482C5GFE7B9AD613AD39786245C1BFEGDBA3GF846C729E51C2143E7B89D5FAG695E86D2C1GAF3B747G6F19A5E4B32C8D21C6AB485EFDG397FEDB2397G84C516A379AF5EGB12684DC84G5D6C19A37E2FB6382B459AF1G7DCEB9F7CAGD26E418351C5GE236D78BA94FEA4D871FC3596GB2
100D5600804C090306FCD320000E00070A08000000000BE02000000B0000DCF07DB3E00000040500008E1F00000000A0005000090F0006B060C97500200003000500C0D0EAB00076D00008000002F0000000B90600C700000C0000EA000D00090000F0AE05000020G0000250A00F0400000700984D00BF5E02000004B3009D60,1BED56F7824CA9G396FCD321GBAE58475A3894GCD7F16BE2247GAE8B9635DCF17DB3EA621G84C59F4G8E1FC3596B27ADA1528D49CF73E6BG6FC975BG2EDA13843541CGDFEAB98276D79A483561G2FECBE82FB91634C7GAD5BCG627EAF85D413989D4FBAE75163G2CGE6B325DAC9F7418C3A761984D2GBF5EF215GC74B3E89D6A
0000F0000C00E000000ADE5G0B0900000700000A000F00D0F0002973006A0080C00B60800704A050E000A000B028000902000B1FE9050C00400000200ADG0703600000009002B040832G00001000C0E00B00700804F0003A004000B050008F7D0D30EF0000BC000000090000000000000GE8000B0000000C0A0C0409D0GE7B0F,G8B2F1463C5DEA97346ADE5G7B89F2C11795B8CA2GEF36D4FECD2973416AG58BC9GB638DF714AE52E5D3A7GCB62814F9A2764B1FE935DCG8418F952ECADG67B36FA73DE198C2BG45832G5AF41D7BC9E6DB5E7C98G4F6213A9C41G6B25EA38F7D7D34EF65A2BC981GB6F9CGA783415D2E5GE812DB6F9743AC2A1C8439D5GE7B6F
000000090600000F00948E02003C0D600100F6C309EG00700500400701A0000C000F9000A010000080600FB4000203075BD0007000G0E0060G00E0380007DA00000B00060824070E0F00B905000AC03009EA008000F10020D302000050000F80A0F00000C00E0B00400C0D00000B68000E090C00000F00A0BD00020000000000,C8BG51A9267D3E4FF7948EG2B53C1D6A21ADF6C349EGB578E5364BD7F1A829GC74CF9G6DAE1382B58A6E1FB4DC52G3975BD32A7C84G9E1F69G21E5386FB7DAC4GC5BD3F69824A71E1F48B925E7DAC63G69EAC78G3BF1542DD372A41E5GC69F8BA6F5G891C24E7BD342GC3DEF7A9B68513E897C5B1D6F4GA2BD17624AG385FCE9
002A0100500804000D00020000000G00001005D0E000C092FC3900000604A070040B03EA67092F00060C1007A0000000300000BC000F008087FE00201C003AB6CE00000F002008040F00000001A50B00DA0690080F0000070900E00430CD501000E000A009000CDB0000000BD000070A90B70000F00A00000000000E000B00F0,EB2A71C953G8F46D7D65F243CA91BGE8G814A5D6EBF7C392FC39BE8G26D4A57114DBG3EA67892F5C569C18F7A2B3ED4G32AG56BC4DEF718987FE492D1C5G3AB6CE713B5F9G26D8A44F83DG6271A59BCEDA569C18BF4EG237B9G2EA7438CD561F63EF87A5G9124CDB25486F9BDE3C17GA9GB7CD31F46A8E25A1CD24GE857B69F3
0000030000A00FD00C080ED0010000002050006A0EG0B000G00A070800B000004000000C006000F0000B007D00006012E900F0008A0000C7F000050E0000A8930A0G501079D0030010C00B0F540600003B060904F0000200009000G0000A000000D3E00900540080C6000000B0F8E00GB0F00C00ED025049580400000000C60B,67BE23CG48A59FD19C38BED5617F2GA4245D1F6A3EG9BC78GF1A9748D2BC3E6541278A9CG563DBFEA38BG47D9FCE6512E965F13B8A2DG4C7FDGC652E1B47A8938A4G561279DBF3EC1EC23BAF548679GD3B76D9E4FC1G825AD59FC8G723EA41B672D3EGB9C6541A8FC6A94251B7F8ED3GBGF1AC86ED32574958E47DF3AG91C62B
A800001DBC00E5000006E0091000200000040000G000CF000FD000B85000003G07002500E9000DCA02E59B0AF0006074F090DC0E00000000000C700000000EFB000040000000A00090G0B00540F0000050F0A000010D07B8000B0F0080A000E0097F0E000000B8D6D0BA000002900105E0600000D0080G0000200A0F74500000,A832FG1DBC74E5697GC6E4591A3F2B8DBE5432A6G8D9CF171FD9C7B856E24A3G374125FGE9B68DCAG2E59B8AFD1C6374FB98DC6E374A52G16DAC71342G859EFB23874DE1CB6GA95F9AGDB8754EF3162C54FEA6C3912DG7B8C61BGF9285A7D4E3497F5E2CA3G1B8D6DCBA83G7629EF145E563194BDFC87GA2812G6ADF745B3C9E
150004060B3000GFB800000700009E00G00E0000210F0600F0A20109DE000004C009B0400G5D03100FD780A0B00E609030000600090ADB000000E0F080000A0200F00000700C0000E7B000500A6000000000000BF000000C06C50D00080B000000E00A70500000D0AD005E00C30400B70C00G800E02001F9000040000F008000,159CD4E6AB3872GFB86D3F27GC459EA1G47EA5B8219F36CDF3A2C1G9DE76B854CA89B7426G5DF31E4FD783AGB21E6C953E2G16C549FADB786B51E9FD87C3GA4221F46G3A75DCE98BE7B8FC549A621D3GDG3A928BF4E1576C96C57D1E38GB4F2A89EF2A7156BGC4D3AD165E9FC3842GB75C4BG863ED27A1F972G34BDC1FA985E6
200D901350700C000600000B2D008000G00800C5000E006000300G2000000A5000000D00005BAEC71G00A008000F00000BE0000047900DF007040200D60AB00090B000DAE00060480000E0008000000F0AF0000000000000D00E0F0C30000000B060100E0F40090G3900F067000D00E1824000900C07D003C01003B00009F004,2FAD98135B764CGE56714EAB2DCG8F39G498D7C5F3AE126BEC3B6G2F98147A5D68293DF4G15BAEC71GD5AB78CE2F3496ABE3C6514798GDF2F7C4G2E9D63AB18595B271DAEGFC634873GCE9468AD52B1F4AF6853279B1EGDCD18EBFGC3462957ABD671C8EAF43592G395AF467B2GDC8E1824F5A9G1CE7D6B3CE1G23BD6589F7A4
2407F0500060098300FC0800A90000EDD00AE6900000047050000004F0002B0A000000034810900000000000000F000B00090A700E006000E50F020B900A00048000050007000FC00000D031600C7A0000E0C700B50000300A0200060GF0050E000D500000000000360020CE004000D0000EAF00C090B0080F008910ED00GC60,24G7F15ADB6EC98313FC78B2A9G456EDD8BAE69C5321F47G5E963DG4FC782B1AA2DB6GF348179E5C6G489CE532DF17ABC1394A78GE5B6D2FE57F12DB96CA38G48B63G5A927ED4FC1F95GDE31648C7AB24DE1C72FB5A98G367AC2B4861GF3D59E9C1D534G8AB6E2F736852BCE7F4GA1D9G72EAF6DC195B348BFA48917ED32GC65
007D005000000A00064G000005002180E0AF0B0000G090000009F0462B00C00000G00A700C001F02C312BG000900D0050007010F02E060B0050A00030001E070B0000C00309G0040003007000014809C0000D00058020E0780D004000000000010000000E356A0000D006009108000FG702E030GF0A006000AF0000D00000000,2B7DG85C913E4A6F364GA9E7C5FD218BECAF1B3246G8975D5189FD462B7AC3GE6EG89A74BCD51F32C312BG8E796FD4A5D49751CFA2E36GB8F5BA26D38G41EC79B7E18C253A9GFD46G235E76ADF148B9CA964DFGB58C23E178FDC34916EB7G52A1GCB72F8E356A9D44D536EA9178CB2FG782E43BGFDA956C19AF6C51DG42B78E3
070E00000D0B06C90A0C00000390000000DBF000G0AE8500000000C075000D00B40000F8E600000A00E7000000B000005109000BF0C83200000000000009604C0D020040008A03E000A00300000070001GC00002000D00960980DE0A004600B1G00020063A0000070090B000400FA0000E0D875GB00CF000C8B3000F09E00000,471E3A258DFBG6C9FA5CEG8D6392147B96DBF417GCAE852323G86BC97514EDAFB43GC2F8E65197DADCE7G694A2B351F85169AD7BF4C832GE82FA153EDG796B4C6D725F419B8AC3EGEBA4936C1F2G785D1GCF78B25E3D4A963985DEGAC7462FB1GF4129E63AD5BC877596BCD348GFAE12AE2D875GB16CF934C8B341AF29E7DG65
0C00000A0000EF00AB000G0E000100007E6D00003A0000180F08100007025C000907000C5000F000E040070BAC90003D000000A0DE0070860A000E0F00789500000C020700D613000000D18904E0C7A008050000000F0B09000BA065090000020000000D000A09B00DC000009030600000003400F000D0C7B000E6F800000004,4C31582A6DB9EF7GAB527GDECF8146937E6DF9C43AG5B218GF981B36E7425CDA89176DGC5324FAEBE64F875BAC9G213DC52G93A1DEFB7486DAB32E4F167895GC94ACG2B785D613FE2GF6D189B4E3C7A518D54CE372AFGB6937EBAF65G91C8D42F28EC57D4G6A39B15DC4BA1G98376E2F61GA3492FB5ED8C7B379E6F821CDAG54
00C006A20FB0D50E0070F0900E0C00A0000F010008000000B900008375D000000050000A0G8B70000D00090500A00F00G0F07000E4000C900208ED0000000000ECA000000D400860300BC50090F0A0D0200100000000B90000DG0238000000F718000760G000F03000E30C000A0420B950000F00300000C04600A050B00000E8,83C4G6A21FB9D57E6G75FB9D4E2C81A3DE2F517CA8G39B46B91A4E8375D6C2GFC15934FA6G8B7E2D7D3E69G52CA14F8BGBF67821E43D5C9AA248EDCBF795631GECA79GBF5D423861348BC5E691F7AGD22F61DA4783EGB95C95DG1238CB6AE4F718BD2764G9CEFA35F7E38C1GDA5426B95A92BFDE3618G7C446GCA359B27F1DE8
00B0D00F0E006973908A000EF00000000000000C0000F0A80004690000A0000E00000000007B9A00005004C06A0E0FD0096E8B000FC00G15F0C20AD0490000600FD005000000300060080000D007009G000010000000B00000E7020A500CD040D80F0700E0B0G004B040C000309000EFE000A03010G0000007AC0G000260000B,52B1D8AFCE4G6973968A73BEF152C4GDGE73214CB6D9F5A8CDF4695G73A821BE841DFE62G57B9A3C7G5B94C16A3E8FD2A96E8B732FCD4G15F3C2GAD54981EB674FD9B5G7A8263EC16A38ECF4DB17529G2CG5168D94E3B7FA1BE7329A5GFCD846D89F5716ECBAG324B14GCD283795A6EFE526AF3B1DG47C8937AC4GE9826F1D5B
00000000005090061060D05G0A72000B000A020EC68B00F100B237C0F00DA80000CDF0E00000000000000607D0000003800409AB000000EF07000000E0000AC03E0C000DB06000700D000F2000000900AG09010000000F8000000035000A0060B000000980DFE7A40807AD4020B503G000D000F090CE00005000801300A00000,C4781ABFGE5392D6196FD85G4A72CE3BD3GA429EC68B75F1E5B237C6F91DA84GG6CDF3E8A2415B979BAE56G7DCF814238214C9AB5736GDEFF73524D1EBG96AC83EFC9G8DB564217A7D46BF2A18EG395CAG5961743D2CBF8E218BEC357F9A4G6DBC21G56983DFE7A468E7AD4C21B5F3G94AD37BF29GCE86155F9G8E1364A7DCB2
070E00000D0B06C90A0C00000390000000DBF000G0AE8500000000C075000D00B40000F8E600000A00E7000000B000005109000BF0C83200000000000009604C0D020040008A03E000A00300000070001GC00002000D00960980DE0A004600B1G00020063A0000070090B000400FA0000E0D875GB00CF000C8B3000F09E00000,471E3A258DFBG6C9FA5CEG8D6392147B96DBF417GCAE852323G86BC97514EDAFB43GC2F8E65197DADCE7G694A2B351F85169AD7BF4C832GE82FA153EDG796B4C6D725F419B8AC3EGEBA4936C1F2G785D1GCF78B25E3D4A963985DEGAC7462FB1GF4129E63AD5BC877596BCD348GFAE12AE2D875GB16CF934C8B341AF29E7DG65
C000E70F00BD0000000A08B0F000D0000D0090A50000FC0000BE002070600A0000800000092000F09000CE00A3500806A70000000F0001CD60000000000000E0000D00005000000000G009820B400670035C0F0B82EA0G090F0904C00600308100A00600D0F90007004070F8E0A00030D000000G6C0050B0GE00BA0000300F12,C618E74F9ABDG2532G9A68B3F5C1D74E3D7491A52E8GFC6BF5BEGC2D74631A984C8BAD56192E73FG91DFCEG7A354B826A7E58234BFG691CD623GFB91CD78A5E4846D3G7E519C2BAFEAG1D9823B4FC675735C1F6B82EA4GD9BF2954CAG6D73E815BA3261CD8F9E4G7194275F8EGAB6D3CD8F743EG6C1259BAGEC6BAD947358F12
0CB000003000500F1EF60A0050B0900D0000C07098F0A0000000000000E074G0B03F01000090070EC00E00D0600A0210607025A0B0000000200D00060C00BA00F002B003E00080000300G00000A0107690047E20050F030C8000000A00000G095G000DC0006040E0D09C000F008E000000010000D07000C007004290C000F00A,7CB9DG813A245E6F1EF63A425GB79C8DG245C67E98FDAB31A8D35FB916EC74G2BA3F81GC2D95674EC58E9BD76F4AG213697G25A4BE31CDF8241DE3F67CG8BA95FDG2B913E7C685A4E3CBG45D89A21F7696A47E28G51FD3BC8157FC6A4BD3EG295G2A1DCBF36948E7DB9C673FA48E215G4F61A8E5D27G39CB37E8429GC15BF6DA
00FA0000900000500560340000E000C0700B0DE0040009A00980A000CF00EB0000007009DA10G00000D050000G0000B0000780035000024006000000000800FC002G000631000700A00DE0F0600000000C000B05000E0F30F30500007BAD0000029300000EB0FC0A0F0009B0260108706001F000870900DB070000CE00GF5400,EDFAB6GC987243511562349FBDEA8GC77GCB2DE8145369AF3984A157CF6GEB2D2E3F7C49DA1BG56881DC5E62FG479AB3BAG78FD35C96124E5649GA1BE2387DFC9B2GC8A631F4D7E5A87DE3F4652CB1G94C16DB75G98EAF32F3E59G217BADC684G293678D4EB5FC1ACF5E49BA26D1387G64A1F53G87C92EDBD7B812CEA3GF5496
00900000A02F7E8600850000000900000630E0F9700010A400000000EBD1G0C007D060B000G03A010800003700060450B0031EA00000F0670E00000DC04000090F000000D000A50080AC00000090000F0000D09F0610004B00790650B0080D0000005463000DEB000CEA708000000F00000B00E0090C0000000FC0D030E20000,4B91GDC5A32F7E86EG852A7164C9B3FDC63DEBF9785G12A42AF78346EBD1G9C557D46CB89FGE3A21F8C29G371AB6D45EB9G31EA42D85FC67AE16F52DC7438GB96FBG421CDE37A5988DACB7GE5294613F325ED89FG61AC74B1479365ABCF82DEG91285463FGADEB7CGCEA7182456B9FD3D34BAFEG897C5612756FC9DB31E248GA
DE0000000009A0010F0C0060008D0E0000090B7A0400008008000C0050E0F0900B0000080F007D64E00000400C018020AD680F090000000B0G00C0B2E0000309023000DE40G56000000F0000C003970G000000AF070002C0G7000000200E0A03007B03000D4600F0000ED29C003000B700F00600A827004500000000000000D0,DE2GF8536BC9A471BFAC94617G8D5E323659EB7AF412DG8C78142CGD53EAFB961BC25E389FAG7D64E3976A4GDCB1852FAD687F193254ECGBFG45CDB2E67813A9C23AB7DE49G56F1884BF1526CAD397EG59E13GAF876B42CDG7D689C421FEBA53217BA385GD46C9FE4A8ED29C153FG6B79CFDG6EBA827314565G341F7BE9C28DA
0090D0082BGE000000860F9C00A000301E4G00020090D0002C0000400300F005B05000000G3000080200901B80004000000300E0F0D0020GD800F000002003700470E000000D2CB10G000000000000000D0060009001G40E0910CG8F300006000F0C00BD00001000E00000G300C60A47006B00000A1000C380A10000D00000F6,3A9FD1582BGEC7645B86GF9C7DA4E1321E4G3762C59FDB8A2CD7BE4A1368F9G5B1542D76AG3C9FE8G2FA931B86E745DC76C348E5F9DBA21GD8E9FCAG4125637B6475EA39G8FD2CB1CGB254D16E7A389FFD386B279C51G4AEA91ECG8F34B2765D4FGCA6BD57831E29E52D19G3BFC68A47976B82F4EA1G5DC383A175CED249BGF6
G00800007A0040E2000000000000000907D000A9450B0G0090000F64000D0850000600000C90000A80BE01F000000000000C57DA01EFB008DA00E0000400000100000506F0070D000030G08000000AF0009BA070E803006000500E030904C017000080000B00F930020000000DA000760000F000000C05D05D8342000F70EBAC,G3F81D5B7AC946E2A564CG2E13F8D7B9E7D238A9456B1GCF9BC17F64GE2DA8533F162B48DC957EGA89BE61FG273A5C4D4G2C57DA61EFB398DA75E39CB48G6F21C4GA9516F2B73D8E7E3DG482C6519AFB219BAC7FE8D3G465685FDEB3A9G4C2171CA786ED5B42F93GF24GB9C53DAE8176B6E9FA378G1C25D45D8342G19F76EBAC
